Date & Time, Temprature *C, Humidity %
[2021-12-23 06:54:38.641] ,23.7,51
[2021-12-23 06:54:40.676] ,23.7,51
[2021-12-23 06:54:42.694] ,23.7,51
[2021-12-23 06:54:44.729] ,23.7,51
[2021-12-23 06:54:46.753] ,23.7,51
[2021-12-23 06:54:48.773] ,23.7,51
[2021-12-23 06:54:50.806] ,23.7,51
[2021-12-23 06:54:52.838] ,23.7,51
[2021-12-23 06:54:54.864] ,23.7,51
[2021-12-23 06:54:56.884] ,23.7,51
[2021-12-23 06:54:58.918] ,23.7,51
[2021-12-23 06:55:00.940] ,23.7,51
[2021-12-23 06:55:02.981] ,23.7,51
[2021-12-23 06:55:05.005] ,23.7,51
[2021-12-23 06:55:07.027] ,23.7,51
[2021-12-23 06:55:09.053] ,23.7,51
[2021-12-23 06:55:11.087] ,23.7,51
[2021-12-23 06:55:13.122] ,23.7,51
[2021-12-23 06:55:15.140] ,23.7,51
[2021-12-23 06:55:17.165] ,23.7,51
[2021-12-23 06:55:19.206] ,23.7,51
[2021-12-23 06:55:21.225] ,23.7,51
[2021-12-23 06:55:23.247] ,23.7,51
[2021-12-23 06:55:25.283] ,23.7,51
[2021-12-23 06:55:27.317] ,23.7,51
[2021-12-23 06:55:29.335] ,23.8,51
[2021-12-23 06:55:31.366] ,23.7,51
[2021-12-23 06:55:33.398] ,23.7,51
[2021-12-23 06:55:35.418] ,23.7,51
[2021-12-23 06:55:37.459] ,23.7,51
[2021-12-23 06:55:39.474] ,23.7,51
[2021-12-23 06:55:41.508] ,23.7,51
[2021-12-23 06:55:43.536] ,23.7,51
[2021-12-23 06:55:45.557] ,23.7,51
[2021-12-23 06:55:47.592] ,23.7,51
[2021-12-23 06:55:49.613] ,23.7,51
[2021-12-23 06:55:51.652] ,23.7,51
[2021-12-23 06:55:53.669] ,23.7,51
[2021-12-23 06:55:55.706] ,23.7,51
[2021-12-23 06:55:57.724] ,23.7,51
[2021-12-23 06:55:59.760] ,23.7,51
[2021-12-23 06:56:01.791] ,23.7,51
[2021-12-23 06:56:03.811] ,23.7,51
[2021-12-23 06:56:05.850] ,23.7,51
[2021-12-23 06:56:07.869] ,23.7,51
[2021-12-23 06:56:09.891] ,23.7,51
[2021-12-23 06:56:11.927] ,23.7,51
[2021-12-23 06:56:13.946] ,23.7,51
[2021-12-23 06:56:15.980] ,23.7,51
[2021-12-23 06:56:18.006] ,23.7,51
[2021-12-23 06:56:20.043] ,23.7,51
[2021-12-23 06:56:22.063] ,23.7,51
[2021-12-23 06:56:24.096] ,23.7,51
[2021-12-23 06:56:26.116] ,23.7,51
[2021-12-23 06:56:28.153] ,23.7,51
[2021-12-23 06:56:30.178] ,23.7,51
[2021-12-23 06:56:32.198] ,23.7,51
[2021-12-23 06:56:34.232] ,23.7,51
[2021-12-23 06:56:36.256] ,23.7,51
[2021-12-23 06:56:38.290] ,23.7,51
[2021-12-23 06:56:40.316] ,23.7,51
[2021-12-23 06:56:42.351] ,23.7,51
[2021-12-23 06:56:44.378] ,23.7,51
[2021-12-23 06:56:46.402] ,23.7,51
[2021-12-23 06:56:48.425] ,23.7,51
[2021-12-23 06:56:50.455] ,23.7,51
[2021-12-23 06:56:52.478] ,23.7,51
[2021-12-23 06:56:54.513] ,23.7,51
[2021-12-23 06:56:56.548] ,23.7,51
[2021-12-23 06:56:58.574] ,23.7,51
[2021-12-23 06:57:00.595] ,23.7,51
[2021-12-23 06:57:02.630] ,23.7,51
[2021-12-23 06:57:04.655] ,23.7,51
[2021-12-23 06:57:06.674] ,23.7,51
[2021-12-23 06:57:08.715] ,23.7,51
[2021-12-23 06:57:10.736] ,23.7,51
[2021-12-23 06:57:12.757] ,23.7,51
[2021-12-23 06:57:14.783] ,23.7,51
[2021-12-23 06:57:16.818] ,23.7,51
[2021-12-23 06:57:18.839] ,23.7,51
[2021-12-23 06:57:20.878] ,23.7,51
[2021-12-23 06:57:22.897] ,23.7,51
[2021-12-23 06:57:24.939] ,23.7,51
[2021-12-23 06:57:26.957] ,23.7,51
[2021-12-23 06:57:28.994] ,23.7,51
[2021-12-23 06:57:31.013] ,23.7,51
[2021-12-23 06:57:33.040] ,23.7,51
[2021-12-23 06:57:35.074] ,23.7,51
[2021-12-23 06:57:37.098] ,23.7,51
[2021-12-23 06:57:39.131] ,23.7,51
[2021-12-23 06:57:41.152] ,23.7,51
[2021-12-23 06:57:43.177] ,23.7,51
[2021-12-23 06:57:45.213] ,23.7,51
[2021-12-23 06:57:47.231] ,23.7,51
[2021-12-23 06:57:49.266] ,23.7,51
[2021-12-23 06:57:51.295] ,23.7,51
[2021-12-23 06:57:53.330] ,23.7,51
[2021-12-23 06:57:55.356] ,23.7,51
[2021-12-23 06:57:57.376] ,23.7,51
[2021-12-23 06:57:59.411] ,23.7,51
[2021-12-23 06:58:01.431] ,23.7,51
[2021-12-23 06:58:03.458] ,23.7,51
[2021-12-23 06:58:05.493] ,23.7,51
[2021-12-23 06:58:07.512] ,23.7,51
[2021-12-23 06:58:09.539] ,23.7,51
[2021-12-23 06:58:11.573] ,23.7,51
[2021-12-23 06:58:13.593] ,23.7,51
[2021-12-23 06:58:15.631] ,23.7,51
[2021-12-23 06:58:17.657] ,23.7,51
[2021-12-23 06:58:19.676] ,23.7,51
[2021-12-23 06:58:21.718] ,23.7,51
[2021-12-23 06:58:23.741] ,23.7,51
[2021-12-23 06:58:25.775] ,23.7,51
[2021-12-23 06:58:27.795] ,23.7,51
[2021-12-23 06:58:29.830] ,23.7,51
[2021-12-23 06:58:31.858] ,23.7,51
[2021-12-23 06:58:33.879] ,23.7,51
[2021-12-23 06:58:35.914] ,23.7,51
[2021-12-23 06:58:37.935] ,23.7,51
[2021-12-23 06:58:39.969] ,23.7,51
[2021-12-23 06:58:41.984] ,23.7,51
[2021-12-23 06:58:44.021] ,23.7,51
[2021-12-23 06:58:46.053] ,23.7,51
[2021-12-23 06:58:48.071] ,23.7,51
[2021-12-23 06:58:50.105] ,23.7,51
[2021-12-23 06:58:52.131] ,23.7,51
[2021-12-23 06:58:54.165] ,23.7,51
[2021-12-23 06:58:56.185] ,23.7,51
[2021-12-23 06:58:58.219] ,23.7,51
[2021-12-23 06:59:00.246] ,23.7,51
[2021-12-23 06:59:02.273] ,23.7,51
[2021-12-23 06:59:04.292] ,23.7,51
[2021-12-23 06:59:06.328] ,23.7,51
[2021-12-23 06:59:08.361] ,23.7,51
[2021-12-23 06:59:10.389] ,23.7,51
[2021-12-23 06:59:12.407] ,23.7,51
[2021-12-23 06:59:14.443] ,23.7,51
[2021-12-23 06:59:16.461] ,23.7,51
[2021-12-23 06:59:18.501] ,23.7,51
[2021-12-23 06:59:20.521] ,23.7,51
[2021-12-23 06:59:22.556] ,23.7,51
[2021-12-23 06:59:24.587] ,23.7,51
[2021-12-23 06:59:26.603] ,23.7,51
[2021-12-23 06:59:28.629] ,23.7,51
[2021-12-23 06:59:30.664] ,23.7,51
[2021-12-23 06:59:32.685] ,23.7,51
[2021-12-23 06:59:34.718] ,23.7,51
[2021-12-23 06:59:36.745] ,23.7,51
[2021-12-23 06:59:38.775] ,23.7,51
[2021-12-23 06:59:40.796] ,23.7,51
[2021-12-23 06:59:42.832] ,23.7,51
[2021-12-23 06:59:44.856] ,23.7,51
[2021-12-23 06:59:46.894] ,23.7,51
[2021-12-23 06:59:48.911] ,23.7,51
[2021-12-23 06:59:50.946] ,23.7,51
[2021-12-23 06:59:52.971] ,23.7,51
[2021-12-23 06:59:55.004] ,23.7,51
[2021-12-23 06:59:57.023] ,23.7,51
[2021-12-23 06:59:59.060] ,23.7,51
[2021-12-23 07:00:01.085] ,23.7,51
[2021-12-23 07:00:03.112] ,23.7,51
[2021-12-23 07:00:05.139] ,23.7,51
[2021-12-23 07:00:07.158] ,23.7,51
[2021-12-23 07:00:09.194] ,23.7,51
[2021-12-23 07:00:11.212] ,23.7,51
[2021-12-23 07:00:13.253] ,23.7,51
[2021-12-23 07:00:15.281] ,23.7,51
[2021-12-23 07:00:17.299] ,23.7,51
[2021-12-23 07:00:19.335] ,23.7,51
[2021-12-23 07:00:21.368] ,23.7,51
[2021-12-23 07:00:23.393] ,23.7,51
[2021-12-23 07:00:25.413] ,23.7,51
[2021-12-23 07:00:27.447] ,23.7,51
[2021-12-23 07:00:29.467] ,23.7,51
[2021-12-23 07:00:31.501] ,23.7,51
[2021-12-23 07:00:33.527] ,23.7,51
[2021-12-23 07:00:35.552] ,23.7,51
[2021-12-23 07:00:37.586] ,23.7,51
[2021-12-23 07:00:39.606] ,23.7,51
[2021-12-23 07:00:41.645] ,23.7,51
[2021-12-23 07:00:43.664] ,23.7,51
[2021-12-23 07:00:45.700] ,23.7,51
[2021-12-23 07:00:47.718] ,23.7,51
[2021-12-23 07:00:49.754] ,23.7,51
[2021-12-23 07:00:51.782] ,23.7,51
[2021-12-23 07:00:53.805] ,23.7,51
[2021-12-23 07:00:55.837] ,23.7,51
[2021-12-23 07:00:57.856] ,23.7,51
[2021-12-23 07:00:59.891] ,23.7,51
[2021-12-23 07:01:01.911] ,23.7,51
[2021-12-23 07:01:03.951] ,23.7,51
[2021-12-23 07:01:05.978] ,23.7,51
[2021-12-23 07:01:07.998] ,23.7,51
[2021-12-23 07:01:10.033] ,23.7,51
[2021-12-23 07:01:12.066] ,23.6,51
[2021-12-23 07:01:14.093] ,23.7,51
[2021-12-23 07:01:16.111] ,23.7,51
[2021-12-23 07:01:18.139] ,23.7,51
[2021-12-23 07:01:20.172] ,23.7,51
[2021-12-23 07:01:22.205] ,23.7,51
[2021-12-23 07:01:24.226] ,23.7,51
[2021-12-23 07:01:26.247] ,23.7,51
[2021-12-23 07:01:28.284] ,23.7,51
[2021-12-23 07:01:30.302] ,23.7,51
[2021-12-23 07:01:32.341] ,23.7,51
[2021-12-23 07:01:34.367] ,23.7,51
[2021-12-23 07:01:36.386] ,23.7,51
[2021-12-23 07:01:38.421] ,23.7,51
[2021-12-23 07:01:40.445] ,23.7,51
[2021-12-23 07:01:42.481] ,23.7,51
[2021-12-23 07:01:44.507] ,23.7,51
[2021-12-23 07:01:46.527] ,23.7,51
[2021-12-23 07:01:48.560] ,23.7,51
[2021-12-23 07:01:50.596] ,23.7,51
[2021-12-23 07:01:52.622] ,23.7,51
[2021-12-23 07:01:54.642] ,23.7,51
[2021-12-23 07:01:56.667] ,23.7,51
[2021-12-23 07:01:58.706] ,23.7,51
[2021-12-23 07:02:00.723] ,23.7,51
[2021-12-23 07:02:02.757] ,23.7,51
[2021-12-23 07:02:04.785] ,23.7,51
[2021-12-23 07:02:06.820] ,23.7,51
[2021-12-23 07:02:08.838] ,23.7,51
[2021-12-23 07:02:10.871] ,23.7,51
[2021-12-23 07:02:12.890] ,23.7,51
[2021-12-23 07:02:14.925] ,23.7,51
[2021-12-23 07:02:16.947] ,23.7,50
[2021-12-23 07:02:18.973] ,23.7,51
[2021-12-23 07:02:21.009] ,23.7,51
[2021-12-23 07:02:23.043] ,23.7,50
[2021-12-23 07:02:25.063] ,23.7,51
[2021-12-23 07:02:27.089] ,23.7,51
[2021-12-23 07:02:29.124] ,23.7,51
[2021-12-23 07:02:31.144] ,23.7,50
[2021-12-23 07:02:33.177] ,23.7,51
[2021-12-23 07:02:35.206] ,23.7,51
[2021-12-23 07:02:37.240] ,23.7,51
[2021-12-23 07:02:39.267] ,23.7,51
[2021-12-23 07:02:41.286] ,23.7,51
[2021-12-23 07:02:43.318] ,23.7,51
[2021-12-23 07:02:45.336] ,23.7,51
[2021-12-23 07:02:47.378] ,23.7,51
[2021-12-23 07:02:49.392] ,23.7,51
[2021-12-23 07:02:51.428] ,23.7,51
[2021-12-23 07:02:53.453] ,23.7,50
[2021-12-23 07:02:55.489] ,23.7,51
[2021-12-23 07:02:57.514] ,23.6,50
[2021-12-23 07:02:59.539] ,23.7,51
[2021-12-23 07:03:01.560] ,23.7,51
[2021-12-23 07:03:03.601] ,23.7,51
[2021-12-23 07:03:05.620] ,23.6,51
[2021-12-23 07:03:07.651] ,23.7,51
[2021-12-23 07:03:09.675] ,23.7,51
[2021-12-23 07:03:11.712] ,23.7,51
[2021-12-23 07:03:13.732] ,23.7,51
[2021-12-23 07:03:15.768] ,23.7,51
[2021-12-23 07:03:17.794] ,23.7,51
[2021-12-23 07:03:19.812] ,23.7,51
[2021-12-23 07:03:21.848] ,23.7,51
[2021-12-23 07:03:23.867] ,23.7,51
[2021-12-23 07:03:25.904] ,23.7,51
[2021-12-23 07:03:27.934] ,23.7,51
[2021-12-23 07:03:29.954] ,23.7,51
[2021-12-23 07:03:31.982] ,23.7,51
[2021-12-23 07:03:34.007] ,23.7,51
[2021-12-23 07:03:36.047] ,23.7,51
[2021-12-23 07:03:38.066] ,23.7,51
[2021-12-23 07:03:40.090] ,23.7,51
[2021-12-23 07:03:42.126] ,23.7,51
[2021-12-23 07:03:44.146] ,23.7,51
[2021-12-23 07:03:46.187] ,23.7,51
[2021-12-23 07:03:48.206] ,23.7,51
[2021-12-23 07:03:50.233] ,23.7,51
[2021-12-23 07:03:52.258] ,23.6,51
[2021-12-23 07:03:54.297] ,23.6,51
[2021-12-23 07:03:56.317] ,23.7,51
[2021-12-23 07:03:58.352] ,23.7,51
[2021-12-23 07:04:00.371] ,23.7,51
[2021-12-23 07:04:02.399] ,23.7,51
[2021-12-23 07:04:04.432] ,23.7,51
[2021-12-23 07:04:06.467] ,23.7,51
[2021-12-23 07:04:08.486] ,23.7,51
[2021-12-23 07:04:10.509] ,23.7,51
[2021-12-23 07:04:12.549] ,23.7,51
[2021-12-23 07:04:14.567] ,23.7,51
[2021-12-23 07:04:16.600] ,23.7,51
[2021-12-23 07:04:18.620] ,23.7,51
[2021-12-23 07:04:20.660] ,23.7,51
[2021-12-23 07:04:22.680] ,23.7,51
[2021-12-23 07:04:24.714] ,23.7,51
[2021-12-23 07:04:26.733] ,23.7,51
[2021-12-23 07:04:28.759] ,23.7,51
[2021-12-23 07:04:30.793] ,23.7,51
[2021-12-23 07:04:32.830] ,23.7,51
[2021-12-23 07:04:34.850] ,23.7,51
[2021-12-23 07:04:36.876] ,23.7,51
[2021-12-23 07:04:38.907] ,23.7,51
[2021-12-23 07:04:40.927] ,23.7,51
[2021-12-23 07:04:42.967] ,23.7,51
[2021-12-23 07:04:44.987] ,23.7,51
[2021-12-23 07:04:47.022] ,23.7,51
[2021-12-23 07:04:49.043] ,23.7,51
[2021-12-23 07:04:51.068] ,23.7,51
[2021-12-23 07:04:53.104] ,23.7,51
[2021-12-23 07:04:55.123] ,23.7,51
[2021-12-23 07:04:57.158] ,23.7,51
[2021-12-23 07:04:59.183] ,23.7,51
[2021-12-23 07:05:01.217] ,23.7,51
[2021-12-23 07:05:03.238] ,23.7,51
[2021-12-23 07:05:05.277] ,23.7,51
[2021-12-23 07:05:07.304] ,23.7,51
[2021-12-23 07:05:09.324] ,23.7,51
[2021-12-23 07:05:11.349] ,23.7,51
[2021-12-23 07:05:13.374] ,23.7,51
[2021-12-23 07:05:15.408] ,23.7,51
[2021-12-23 07:05:17.432] ,23.7,51
[2021-12-23 07:05:19.466] ,23.7,51
[2021-12-23 07:05:21.489] ,23.7,51
[2021-12-23 07:05:23.521] ,23.7,51
[2021-12-23 07:05:25.549] ,23.7,51
[2021-12-23 07:05:27.583] ,23.7,51
[2021-12-23 07:05:29.604] ,23.7,51
[2021-12-23 07:05:31.639] ,23.7,51
[2021-12-23 07:05:33.665] ,23.7,51
[2021-12-23 07:05:35.683] ,23.7,51
[2021-12-23 07:05:37.719] ,23.7,51
[2021-12-23 07:05:39.737] ,23.7,51
[2021-12-23 07:05:41.763] ,23.7,51
[2021-12-23 07:05:43.798] ,23.7,51
[2021-12-23 07:05:45.832] ,23.7,51
[2021-12-23 07:05:47.857] ,23.7,51
[2021-12-23 07:05:49.876] ,23.7,51
[2021-12-23 07:05:51.902] ,23.7,51
[2021-12-23 07:05:53.940] ,23.7,51
[2021-12-23 07:05:55.976] ,23.7,51
[2021-12-23 07:05:57.995] ,23.8,51
[2021-12-23 07:06:00.031] ,23.7,51
[2021-12-23 07:06:02.060] ,23.8,51
[2021-12-23 07:06:04.080] ,23.7,51
[2021-12-23 07:06:06.113] ,23.7,51
[2021-12-23 07:06:08.136] ,23.7,51
[2021-12-23 07:06:10.168] ,23.7,51
[2021-12-23 07:06:12.195] ,23.7,51
[2021-12-23 07:06:14.221] ,23.7,51
[2021-12-23 07:06:16.249] ,23.7,51
[2021-12-23 07:06:18.269] ,23.7,51
[2021-12-23 07:06:20.294] ,23.7,51
[2021-12-23 07:06:22.329] ,23.7,51
[2021-12-23 07:06:24.366] ,23.7,51
[2021-12-23 07:06:26.380] ,23.8,51
[2021-12-23 07:06:28.422] ,23.7,51
[2021-12-23 07:06:30.447] ,23.7,51
[2021-12-23 07:06:32.469] ,23.8,51
[2021-12-23 07:06:34.492] ,23.7,51
[2021-12-23 07:06:36.525] ,23.7,51
[2021-12-23 07:06:38.550] ,23.7,51
[2021-12-23 07:06:40.586] ,23.7,51
[2021-12-23 07:06:42.603] ,23.7,51
[2021-12-23 07:06:44.637] ,23.8,51
[2021-12-23 07:06:46.663] ,23.8,51
[2021-12-23 07:06:48.688] ,23.8,51
[2021-12-23 07:06:50.721] ,23.7,51
[2021-12-23 07:06:52.747] ,23.7,51
[2021-12-23 07:06:54.787] ,23.7,51
[2021-12-23 07:06:56.806] ,23.8,51
[2021-12-23 07:06:58.839] ,23.8,51
[2021-12-23 07:07:00.859] ,23.8,51
[2021-12-23 07:07:02.884] ,23.8,51
[2021-12-23 07:07:04.921] ,23.8,51
[2021-12-23 07:07:06.946] ,23.8,51
[2021-12-23 07:07:08.979] ,23.8,51
[2021-12-23 07:07:10.999] ,23.8,51
[2021-12-23 07:07:13.030] ,23.8,51
[2021-12-23 07:07:15.055] ,23.8,51
[2021-12-23 07:07:17.090] ,23.8,51
[2021-12-23 07:07:19.114] ,23.8,51
[2021-12-23 07:07:21.133] ,23.7,51
[2021-12-23 07:07:23.169] ,23.7,51
[2021-12-23 07:07:25.190] ,23.7,51
[2021-12-23 07:07:27.225] ,23.8,51
[2021-12-23 07:07:29.253] ,23.7,51
[2021-12-23 07:07:31.275] ,23.8,51
[2021-12-23 07:07:33.310] ,23.7,51
[2021-12-23 07:07:35.336] ,23.8,51
[2021-12-23 07:07:37.370] ,23.7,51
[2021-12-23 07:07:39.390] ,23.8,51
[2021-12-23 07:07:41.425] ,23.7,51
[2021-12-23 07:07:43.450] ,23.7,51
[2021-12-23 07:07:45.469] ,23.7,51
[2021-12-23 07:07:47.503] ,23.8,51
[2021-12-23 07:07:49.525] ,23.7,51
[2021-12-23 07:07:51.563] ,23.7,51
[2021-12-23 07:07:53.582] ,23.7,51
[2021-12-23 07:07:55.617] ,23.8,51
[2021-12-23 07:07:57.633] ,23.7,51
[2021-12-23 07:07:59.673] ,23.7,51
[2021-12-23 07:08:01.706] ,23.7,51
[2021-12-23 07:08:03.721] ,23.7,51
[2021-12-23 07:08:05.756] ,23.7,51
[2021-12-23 07:08:07.775] ,23.7,51
[2021-12-23 07:08:09.811] ,23.7,51
[2021-12-23 07:08:11.837] ,23.7,51
[2021-12-23 07:08:13.870] ,23.7,51
[2021-12-23 07:08:15.888] ,23.7,51
[2021-12-23 07:08:17.924] ,23.8,51
[2021-12-23 07:08:19.948] ,23.7,51
[2021-12-23 07:08:21.981] ,23.7,51
[2021-12-23 07:08:24.001] ,23.7,51
[2021-12-23 07:08:26.034] ,23.7,51
[2021-12-23 07:08:28.058] ,23.7,51
[2021-12-23 07:08:30.094] ,23.7,51
[2021-12-23 07:08:32.119] ,23.7,51
[2021-12-23 07:08:34.146] ,23.7,51
[2021-12-23 07:08:36.172] ,23.7,51
[2021-12-23 07:08:38.197] ,23.7,51
[2021-12-23 07:08:40.231] ,23.7,51
[2021-12-23 07:08:42.249] ,23.7,51
[2021-12-23 07:08:44.286] ,23.7,51
[2021-12-23 07:08:46.303] ,23.7,51
[2021-12-23 07:08:48.345] ,23.7,51
[2021-12-23 07:08:50.365] ,23.7,51
[2021-12-23 07:08:52.401] ,23.7,51
[2021-12-23 07:08:54.420] ,23.7,51
[2021-12-23 07:08:56.456] ,23.7,51
[2021-12-23 07:08:58.482] ,23.7,51
[2021-12-23 07:09:00.503] ,23.7,51
[2021-12-23 07:09:02.537] ,23.7,51
[2021-12-23 07:09:04.563] ,23.7,51
[2021-12-23 07:09:06.593] ,23.7,51
[2021-12-23 07:09:08.627] ,23.7,51
[2021-12-23 07:09:10.648] ,23.7,51
[2021-12-23 07:09:12.673] ,23.7,51
[2021-12-23 07:09:14.708] ,23.7,51
[2021-12-23 07:09:16.720] ,23.7,51
[2021-12-23 07:09:18.756] ,23.7,51
[2021-12-23 07:09:20.789] ,23.7,51
[2021-12-23 07:09:22.818] ,23.7,51
[2021-12-23 07:09:24.835] ,23.7,51
[2021-12-23 07:09:26.877] ,23.7,51
[2021-12-23 07:09:28.896] ,23.7,51
[2021-12-23 07:09:30.934] ,23.7,51
[2021-12-23 07:09:32.961] ,23.7,51
[2021-12-23 07:09:34.983] ,23.7,51
[2021-12-23 07:09:37.002] ,23.7,51
[2021-12-23 07:09:39.041] ,23.8,51
[2021-12-23 07:09:41.059] ,23.7,51
[2021-12-23 07:09:43.095] ,23.7,51
[2021-12-23 07:09:45.121] ,23.7,51
[2021-12-23 07:09:47.141] ,23.7,51
[2021-12-23 07:09:49.175] ,23.7,51
[2021-12-23 07:09:51.196] ,23.7,51
[2021-12-23 07:09:53.234] ,23.7,51
[2021-12-23 07:09:55.258] ,23.7,51
[2021-12-23 07:09:57.293] ,23.7,51
[2021-12-23 07:09:59.314] ,23.7,51
[2021-12-23 07:10:01.348] ,23.7,51
[2021-12-23 07:10:03.375] ,23.7,51
[2021-12-23 07:10:05.407] ,23.7,51
[2021-12-23 07:10:07.433] ,23.7,51
[2021-12-23 07:10:09.459] ,23.7,51
[2021-12-23 07:10:11.477] ,23.7,51
[2021-12-23 07:10:13.513] ,23.7,51
[2021-12-23 07:10:15.538] ,23.7,51
[2021-12-23 07:10:17.564] ,23.7,51
[2021-12-23 07:10:19.598] ,23.7,51
[2021-12-23 07:10:21.623] ,23.7,51
[2021-12-23 07:10:23.659] ,23.7,51
[2021-12-23 07:10:25.686] ,23.7,51
[2021-12-23 07:10:27.710] ,23.7,51
[2021-12-23 07:10:29.736] ,23.7,51
[2021-12-23 07:10:31.757] ,23.7,51
[2021-12-23 07:10:33.795] ,23.7,51
[2021-12-23 07:10:35.819] ,23.7,51
[2021-12-23 07:10:37.853] ,23.7,51
[2021-12-23 07:10:39.875] ,23.7,51
[2021-12-23 07:10:41.906] ,23.7,51
[2021-12-23 07:10:43.925] ,23.7,51
[2021-12-23 07:10:45.953] ,23.7,51
[2021-12-23 07:10:47.987] ,23.7,51
[2021-12-23 07:10:50.008] ,23.7,51
[2021-12-23 07:10:52.047] ,23.7,51
[2021-12-23 07:10:54.074] ,23.7,51
[2021-12-23 07:10:56.094] ,23.7,51
[2021-12-23 07:10:58.131] ,23.7,51
[2021-12-23 07:11:00.150] ,23.7,51
[2021-12-23 07:11:02.189] ,23.7,51
[2021-12-23 07:11:04.216] ,23.7,51
[2021-12-23 07:11:06.237] ,23.7,51
[2021-12-23 07:11:08.262] ,23.7,51
[2021-12-23 07:11:10.301] ,23.7,51
[2021-12-23 07:11:12.320] ,23.7,51
[2021-12-23 07:11:14.348] ,23.7,51
[2021-12-23 07:11:16.382] ,23.7,51
[2021-12-23 07:11:18.400] ,23.7,51
[2021-12-23 07:11:20.439] ,23.7,51
[2021-12-23 07:11:22.459] ,23.7,51
[2021-12-23 07:11:24.483] ,23.7,51
[2021-12-23 07:11:26.512] ,23.7,51
[2021-12-23 07:11:28.550] ,23.7,51
[2021-12-23 07:11:30.570] ,23.7,51
[2021-12-23 07:11:32.608] ,23.7,51
[2021-12-23 07:11:34.625] ,23.7,51
[2021-12-23 07:11:36.662] ,23.7,51
[2021-12-23 07:11:38.686] ,23.7,51
[2021-12-23 07:11:40.714] ,23.7,51
[2021-12-23 07:11:42.741] ,23.7,51
[2021-12-23 07:11:44.763] ,23.7,51
[2021-12-23 07:11:46.803] ,23.7,51
[2021-12-23 07:11:48.822] ,23.7,51
[2021-12-23 07:11:50.856] ,23.7,51
[2021-12-23 07:11:52.876] ,23.7,51
[2021-12-23 07:11:54.906] ,23.7,51
[2021-12-23 07:11:56.931] ,23.7,51
[2021-12-23 07:11:58.961] ,23.7,51
[2021-12-23 07:12:00.996] ,23.7,51
[2021-12-23 07:12:03.016] ,23.7,51
[2021-12-23 07:12:05.043] ,23.7,51
[2021-12-23 07:12:07.078] ,23.7,51
[2021-12-23 07:12:09.102] ,23.7,51
[2021-12-23 07:12:11.136] ,23.7,51
[2021-12-23 07:12:13.156] ,23.7,51
[2021-12-23 07:12:15.182] ,23.7,51
[2021-12-23 07:12:17.217] ,23.7,51
[2021-12-23 07:12:19.238] ,23.7,51
[2021-12-23 07:12:21.273] ,23.7,51
[2021-12-23 07:12:23.301] ,23.7,51
[2021-12-23 07:12:25.320] ,23.7,51
[2021-12-23 07:12:27.355] ,23.7,51
[2021-12-23 07:12:29.390] ,23.7,51
[2021-12-23 07:12:31.415] ,23.7,51
[2021-12-23 07:12:33.441] ,23.7,51
[2021-12-23 07:12:35.461] ,23.7,51
[2021-12-23 07:12:37.497] ,23.7,51
[2021-12-23 07:12:39.516] ,23.7,51
[2021-12-23 07:12:41.551] ,23.7,51
[2021-12-23 07:12:43.577] ,23.7,51
[2021-12-23 07:12:45.613] ,23.7,51
[2021-12-23 07:12:47.632] ,23.7,51
[2021-12-23 07:12:49.668] ,23.7,51
[2021-12-23 07:12:51.692] ,23.7,51
[2021-12-23 07:12:53.713] ,23.7,51
[2021-12-23 07:12:55.747] ,23.7,51
[2021-12-23 07:12:57.767] ,23.7,51
[2021-12-23 07:12:59.796] ,23.7,51
[2021-12-23 07:13:01.831] ,23.7,51
[2021-12-23 07:13:03.852] ,23.7,51
[2021-12-23 07:13:05.875] ,23.7,51
[2021-12-23 07:13:07.910] ,23.7,51
[2021-12-23 07:13:09.950] ,23.7,51
[2021-12-23 07:13:11.971] ,23.7,51
[2021-12-23 07:13:14.004] ,23.7,51
[2021-12-23 07:13:16.029] ,23.7,51
[2021-12-23 07:13:18.049] ,23.7,51
[2021-12-23 07:13:20.085] ,23.7,51
[2021-12-23 07:13:22.103] ,23.7,51
[2021-12-23 07:13:24.131] ,23.7,51
[2021-12-23 07:13:26.165] ,23.7,51
[2021-12-23 07:13:28.186] ,23.7,51
[2021-12-23 07:13:30.224] ,23.7,51
[2021-12-23 07:13:32.248] ,23.7,51
[2021-12-23 07:13:34.282] ,23.7,51
[2021-12-23 07:13:36.304] ,23.7,51
[2021-12-23 07:13:38.332] ,23.7,51
[2021-12-23 07:13:40.366] ,23.7,51
[2021-12-23 07:13:42.391] ,23.7,51
[2021-12-23 07:13:44.412] ,23.7,51
[2021-12-23 07:13:46.447] ,23.7,51
[2021-12-23 07:13:48.466] ,23.7,51
[2021-12-23 07:13:50.502] ,23.7,51
[2021-12-23 07:13:52.529] ,23.7,51
[2021-12-23 07:13:54.548] ,23.7,51
[2021-12-23 07:13:56.584] ,23.7,51
[2021-12-23 07:13:58.604] ,23.7,51
[2021-12-23 07:14:00.646] ,23.7,51
[2021-12-23 07:14:02.665] ,23.7,51
[2021-12-23 07:14:04.700] ,23.7,51
[2021-12-23 07:14:06.726] ,23.6,51
[2021-12-23 07:14:08.752] ,23.7,51
[2021-12-23 07:14:10.780] ,23.7,51
[2021-12-23 07:14:12.813] ,23.7,51
[2021-12-23 07:14:14.841] ,23.7,51
[2021-12-23 07:14:16.860] ,23.7,51
